,CustomerID,recencia,frecuencia,monto,cluster,segmento
3264,16794.0,1,10,1222.71,1,Clientes nuevos
3265,16795.0,365,1,414.88,0,Clientes dormidos
3266,16796.0,89,1,305.62,1,Clientes nuevos
3267,16800.0,11,1,1201.49,1,Clientes nuevos
3268,16801.0,163,4,1619.73,0,Clientes dormidos
3269,16803.0,65,1,332.3,1,Clientes nuevos
3270,16804.0,23,3,536.99,1,Clientes nuevos
3271,16805.0,174,2,460.59,0,Clientes dormidos
3272,16806.0,103,4,801.49,1,Clientes nuevos
3273,16807.0,143,3,1121.59,1,Clientes nuevos
3274,16808.0,99,2,288.42,1,Clientes nuevos
3275,16809.0,23,5,914.69,1,Clientes nuevos
3276,16810.0,192,1,309.54,0,Clientes dormidos
3277,16811.0,5,2,547.07,1,Clientes nuevos
3278,16812.0,361,1,479.35,0,Clientes dormidos
3279,16813.0,8,10,1692.98,1,Clientes nuevos
3280,16814.0,14,21,6509.1,2,Clientes VIP
3281,16816.0,103,4,417.06,1,Clientes nuevos
3282,16817.0,3,9,1604.75,1,Clientes nuevos
3283,16818.0,11,11,3349.57,2,Clientes VIP
3284,16820.0,96,1,497.61,1,Clientes nuevos
3285,16823.0,227,1,358.38,0,Clientes dormidos
3286,16824.0,16,2,460.64,1,Clientes nuevos
3287,16825.0,39,2,775.1800000000001,1,Clientes nuevos
3288,16826.0,51,1,341.7,1,Clientes nuevos
3289,16828.0,93,2,128.5,1,Clientes nuevos
3290,16829.0,157,1,197.22,0,Clientes dormidos
3291,16830.0,39,1,325.91,1,Clientes nuevos
3292,16832.0,184,3,199.15,0,Clientes dormidos
3293,16833.0,1,4,1106.53,1,Clientes nuevos
3294,16834.0,228,1,413.46,0,Clientes dormidos
3295,16835.0,128,2,180.85,1,Clientes nuevos
3296,16836.0,40,2,251.87,1,Clientes nuevos
3297,16837.0,31,11,3170.98,2,Clientes VIP
3298,16838.0,197,2,588.85,0,Clientes dormidos
3300,16841.0,37,6,1869.82,1,Clientes nuevos
3301,16842.0,101,3,1264.19,1,Clientes nuevos
3302,16843.0,43,16,10196.57,2,Clientes VIP
3303,16846.0,50,1,214.32,1,Clientes nuevos
3304,16847.0,43,1,193.44,1,Clientes nuevos
3305,16848.0,53,1,281.42,1,Clientes nuevos
3306,16849.0,187,1,124.57,0,Clientes dormidos
3307,16850.0,334,1,332.41,0,Clientes dormidos
3308,16851.0,4,3,342.45,1,Clientes nuevos
3309,16852.0,10,2,144.91000000000005,1,Clientes nuevos
3310,16855.0,24,2,328.4,1,Clientes nuevos
3312,16858.0,369,1,375.69000000000005,0,Clientes dormidos
3313,16859.0,145,2,747.81,0,Clientes dormidos
3314,16861.0,60,2,173.76,1,Clientes nuevos
3315,16863.0,31,2,502.8,1,Clientes nuevos
3316,16866.0,141,3,207.74,1,Clientes nuevos
3317,16869.0,23,4,825.42,1,Clientes nuevos
3318,16871.0,22,6,2812.34,1,Clientes nuevos
3319,16872.0,77,3,680.02,1,Clientes nuevos
3320,16873.0,5,6,7123.62,2,Clientes VIP
3321,16875.0,67,5,2095.53,1,Clientes nuevos
3322,16877.0,12,6,853.72,1,Clientes nuevos
3324,16880.0,31,7,1519.08,1,Clientes nuevos
3325,16881.0,67,1,432.0,1,Clientes nuevos
3326,16882.0,67,3,705.12,1,Clientes nuevos
3327,16883.0,187,2,276.73,0,Clientes dormidos
3328,16884.0,38,2,429.84,1,Clientes nuevos
3329,16885.0,15,3,471.51,1,Clientes nuevos
3330,16887.0,35,1,194.88,1,Clientes nuevos
3331,16889.0,195,3,1578.67,0,Clientes dormidos
3332,16891.0,2,5,809.7,1,Clientes nuevos
3333,16892.0,1,5,525.54,1,Clientes nuevos
3334,16893.0,367,1,145.93,0,Clientes dormidos
3335,16895.0,65,1,219.14,1,Clientes nuevos
3336,16897.0,299,2,289.78,0,Clientes dormidos
3337,16898.0,26,3,508.81,1,Clientes nuevos
3338,16899.0,8,6,1281.56,1,Clientes nuevos
3339,16900.0,17,3,887.11,1,Clientes nuevos
3340,16902.0,116,1,1706.88,1,Clientes nuevos
3341,16903.0,29,1,373.24,1,Clientes nuevos
3342,16904.0,4,16,3754.27,2,Clientes VIP
3343,16905.0,5,7,3102.43,1,Clientes nuevos
3344,16906.0,82,4,579.77,1,Clientes nuevos
3345,16907.0,29,5,981.65,1,Clientes nuevos
3346,16909.0,72,1,379.14,1,Clientes nuevos
3347,16910.0,4,8,1510.06,1,Clientes nuevos
3348,16912.0,29,11,2575.38,2,Clientes VIP
3349,16913.0,290,1,113.44,0,Clientes dormidos
3350,16914.0,36,1,208.46,1,Clientes nuevos
3351,16915.0,9,6,621.6800000000001,1,Clientes nuevos
3352,16916.0,24,2,576.26,1,Clientes nuevos
3353,16917.0,277,1,391.52,0,Clientes dormidos
3354,16918.0,50,6,1068.82,1,Clientes nuevos
3355,16919.0,156,11,2596.45,2,Clientes VIP
3356,16921.0,61,1,169.79,1,Clientes nuevos
3357,16923.0,12,19,7247.61,2,Clientes VIP
3358,16924.0,21,3,846.75,1,Clientes nuevos
3360,16927.0,116,3,543.05,1,Clientes nuevos
3361,16928.0,80,17,2847.6,2,Clientes VIP
3362,16929.0,4,7,1295.39,1,Clientes nuevos
3363,16930.0,26,3,380.55,1,Clientes nuevos
3364,16931.0,5,21,4604.22,2,Clientes VIP
3365,16932.0,53,1,161.94,1,Clientes nuevos
3366,16933.0,1,2,563.23,1,Clientes nuevos
3367,16934.0,55,2,950.93,1,Clientes nuevos
3368,16936.0,26,1,262.68,1,Clientes nuevos
3369,16938.0,9,4,2736.38,1,Clientes nuevos
3370,16940.0,52,3,3049.88,1,Clientes nuevos
3371,16942.0,13,9,1920.59,1,Clientes nuevos
3372,16943.0,212,3,816.73,0,Clientes dormidos
3373,16945.0,22,19,4345.5,2,Clientes VIP
3374,16947.0,236,1,406.48,0,Clientes dormidos
3375,16948.0,139,3,435.02,1,Clientes nuevos
3376,16949.0,4,6,1286.27,1,Clientes nuevos
3377,16950.0,57,3,1178.56,1,Clientes nuevos
3378,16951.0,135,3,1277.75,1,Clientes nuevos
3379,16952.0,109,2,167.61,1,Clientes nuevos
3381,16954.0,1,9,2085.08,1,Clientes nuevos
3382,16955.0,185,4,518.67,0,Clientes dormidos
3383,16956.0,18,1,308.74,1,Clientes nuevos
3384,16957.0,239,2,416.64,0,Clientes dormidos
3385,16959.0,87,1,117.35,1,Clientes nuevos
3386,16960.0,39,3,507.05,1,Clientes nuevos
3387,16961.0,116,1,234.17,1,Clientes nuevos
3388,16963.0,187,1,110.55,0,Clientes dormidos
3389,16965.0,227,1,201.19,0,Clientes dormidos
3390,16966.0,8,7,2154.97,1,Clientes nuevos
3391,16967.0,189,1,319.02,0,Clientes dormidos
3392,16968.0,4,2,439.43,1,Clientes nuevos
3393,16969.0,39,3,650.41,1,Clientes nuevos
3394,16971.0,38,1,357.21,1,Clientes nuevos
3395,16976.0,267,1,251.52,0,Clientes dormidos
3396,16978.0,78,1,344.33,1,Clientes nuevos
3397,16979.0,4,6,1852.0,1,Clientes nuevos
3398,16980.0,255,2,1078.96,0,Clientes dormidos
3399,16982.0,61,1,384.06,1,Clientes nuevos
3400,16983.0,13,7,1931.25,1,Clientes nuevos
3401,16984.0,88,2,4481.35,1,Clientes nuevos
3402,16985.0,17,10,5464.12,2,Clientes VIP
3403,16986.0,30,2,1873.2,1,Clientes nuevos
3404,16987.0,3,7,1625.05,1,Clientes nuevos
3405,16988.0,5,1,126.12,1,Clientes nuevos
3406,16989.0,7,6,1133.25,1,Clientes nuevos
3407,16990.0,219,1,179.0,0,Clientes dormidos
3408,16992.0,11,5,1614.31,1,Clientes nuevos
3409,16996.0,30,6,1456.96,1,Clientes nuevos
3410,16997.0,288,3,702.0,0,Clientes dormidos
3411,16998.0,150,4,295.0,0,Clientes dormidos
3412,16999.0,23,2,484.82,1,Clientes nuevos
3413,17001.0,1,11,3989.57,2,Clientes VIP
3414,17002.0,86,3,1493.73,1,Clientes nuevos
3415,17004.0,46,2,1412.94,1,Clientes nuevos
3416,17006.0,5,4,781.78,1,Clientes nuevos
3417,17007.0,51,6,889.9300000000001,1,Clientes nuevos
3418,17010.0,18,1,195.36,1,Clientes nuevos
3419,17011.0,30,1,270.9,1,Clientes nuevos
3420,17014.0,8,3,586.33,1,Clientes nuevos
3421,17015.0,29,3,1842.56,1,Clientes nuevos
3422,17017.0,3,20,8694.26,2,Clientes VIP
3423,17018.0,41,2,920.1,1,Clientes nuevos
3424,17019.0,11,4,1272.61,1,Clientes nuevos
3425,17022.0,31,1,71.0,1,Clientes nuevos
3426,17024.0,45,3,95.85,1,Clientes nuevos
3427,17025.0,61,3,357.77,1,Clientes nuevos
3428,17026.0,185,2,154.82999999999998,0,Clientes dormidos
3429,17027.0,79,6,890.29,1,Clientes nuevos
3430,17029.0,111,2,716.0,1,Clientes nuevos
3431,17030.0,64,1,146.87,1,Clientes nuevos
3432,17031.0,12,2,380.35,1,Clientes nuevos
3433,17033.0,86,3,1030.14,1,Clientes nuevos
3434,17034.0,16,3,745.52,1,Clientes nuevos
3435,17035.0,246,2,433.53,0,Clientes dormidos
3436,17037.0,88,1,1267.32,1,Clientes nuevos
3437,17038.0,30,1,112.4,1,Clientes nuevos
3438,17040.0,138,1,449.73,0,Clientes dormidos
3439,17041.0,27,3,1081.57,1,Clientes nuevos
3440,17042.0,3,5,1044.38,1,Clientes nuevos
3441,17043.0,32,4,1735.18,1,Clientes nuevos
3442,17044.0,25,1,948.48,1,Clientes nuevos
3443,17045.0,113,3,339.44,1,Clientes nuevos
3444,17046.0,157,1,642.02,0,Clientes dormidos
3445,17047.0,85,3,1100.9,1,Clientes nuevos
3446,17048.0,118,3,925.35,1,Clientes nuevos
3447,17049.0,3,9,5659.9800000000005,2,Clientes VIP
3448,17050.0,96,6,3228.84,1,Clientes nuevos
3449,17051.0,194,1,247.14,0,Clientes dormidos
3450,17052.0,28,1,413.75,1,Clientes nuevos
3451,17053.0,131,1,498.48,1,Clientes nuevos
3452,17054.0,28,5,1356.33,1,Clientes nuevos
3453,17058.0,82,3,1179.89,1,Clientes nuevos
3454,17059.0,30,5,3095.04,1,Clientes nuevos
3455,17060.0,266,1,234.24,0,Clientes dormidos
3456,17061.0,74,11,5232.2300000000005,2,Clientes VIP
3457,17062.0,314,4,538.37,0,Clientes dormidos
3458,17063.0,21,7,1461.14,1,Clientes nuevos
3459,17064.0,59,3,859.35,1,Clientes nuevos
3460,17068.0,12,21,4552.14,2,Clientes VIP
3461,17069.0,28,9,2709.7000000000003,2,Clientes VIP
3462,17070.0,114,1,312.14,1,Clientes nuevos
3463,17071.0,28,9,2429.03,1,Clientes nuevos
3464,17073.0,18,4,1446.09,1,Clientes nuevos
3465,17075.0,18,4,834.12,1,Clientes nuevos
3466,17076.0,36,3,841.0799999999999,1,Clientes nuevos
3467,17078.0,36,2,378.2,1,Clientes nuevos
3468,17079.0,78,1,118.8,1,Clientes nuevos
3469,17080.0,22,2,287.62,1,Clientes nuevos
3470,17081.0,25,2,290.16,1,Clientes nuevos
3471,17082.0,33,2,2003.85,1,Clientes nuevos
3472,17083.0,109,3,1405.78,1,Clientes nuevos
3473,17084.0,35,2,2949.75,1,Clientes nuevos
3474,17085.0,123,5,1566.65,1,Clientes nuevos
3475,17086.0,7,6,2050.08,1,Clientes nuevos
3476,17088.0,28,4,1991.01,1,Clientes nuevos
3477,17090.0,4,7,2043.95,1,Clientes nuevos
3478,17091.0,3,9,3827.76,2,Clientes VIP
3479,17092.0,50,4,1777.78,1,Clientes nuevos
3480,17094.0,322,1,302.0,0,Clientes dormidos
3481,17095.0,23,3,1324.16,1,Clientes nuevos
3482,17096.0,15,4,1022.13,1,Clientes nuevos
3483,17097.0,2,8,954.42,1,Clientes nuevos
3484,17100.0,18,2,971.74,1,Clientes nuevos
3485,17101.0,10,4,1621.73,1,Clientes nuevos
3487,17105.0,159,2,665.78,0,Clientes dormidos
3488,17107.0,33,6,10815.43,2,Clientes VIP
3489,17109.0,29,6,885.04,1,Clientes nuevos
3490,17110.0,165,1,163.29999999999998,0,Clientes dormidos
3491,17111.0,47,1,248.61,1,Clientes nuevos
3492,17114.0,6,8,808.62,1,Clientes nuevos
3493,17115.0,8,3,837.5,1,Clientes nuevos
3494,17117.0,288,1,116.2,0,Clientes dormidos
3495,17118.0,318,1,157.02,0,Clientes dormidos
3496,17119.0,3,2,606.91,1,Clientes nuevos
3497,17120.0,233,1,307.46,0,Clientes dormidos
3498,17122.0,119,1,138.32,1,Clientes nuevos
3499,17123.0,162,1,345.29999999999995,0,Clientes dormidos
3500,17124.0,185,1,298.89,0,Clientes dormidos
3501,17125.0,50,1,259.35,1,Clientes nuevos
3502,17126.0,152,5,1004.75,1,Clientes nuevos
3503,17128.0,335,1,157.09,0,Clientes dormidos
3504,17131.0,5,5,2463.17,1,Clientes nuevos
3505,17133.0,16,7,4892.240000000001,2,Clientes VIP
3506,17134.0,107,2,425.0,1,Clientes nuevos
3507,17135.0,16,7,1139.73,1,Clientes nuevos
3508,17138.0,276,1,380.5,0,Clientes dormidos
3509,17139.0,16,12,10668.47,2,Clientes VIP
3510,17140.0,247,1,465.32,0,Clientes dormidos
3511,17142.0,239,1,579.0,0,Clientes dormidos
3512,17144.0,1,2,984.57,1,Clientes nuevos
3513,17146.0,106,3,749.78,1,Clientes nuevos
3514,17147.0,23,4,1714.59,1,Clientes nuevos
3515,17148.0,52,1,124.88,1,Clientes nuevos
3516,17152.0,195,3,1689.5,0,Clientes dormidos
3517,17153.0,24,1,213.78,1,Clientes nuevos
3518,17154.0,75,1,329.34,1,Clientes nuevos
3519,17155.0,18,2,251.7,1,Clientes nuevos
3520,17157.0,8,2,319.0,1,Clientes nuevos
3521,17158.0,32,3,1266.97,1,Clientes nuevos
3522,17159.0,22,3,1538.88,1,Clientes nuevos
3523,17160.0,31,6,3518.03,1,Clientes nuevos
3524,17162.0,29,10,1715.46,1,Clientes nuevos
3525,17163.0,22,2,293.1,1,Clientes nuevos
3526,17164.0,33,7,2467.35,1,Clientes nuevos
3527,17165.0,284,1,158.68,0,Clientes dormidos
3528,17166.0,39,2,206.34,1,Clientes nuevos
3529,17169.0,58,2,835.78,1,Clientes nuevos
3530,17171.0,289,1,224.91,0,Clientes dormidos
3531,17172.0,79,1,317.76,1,Clientes nuevos
3532,17173.0,5,8,3766.6,2,Clientes VIP
3533,17174.0,218,1,59.9,0,Clientes dormidos
3534,17175.0,44,4,1443.69,1,Clientes nuevos
3535,17176.0,202,1,306.13,0,Clientes dormidos
3536,17179.0,178,3,711.79,0,Clientes dormidos
3537,17180.0,56,4,796.03,1,Clientes nuevos
3538,17181.0,57,2,239.92,1,Clientes nuevos
3539,17183.0,8,6,3347.31,1,Clientes nuevos
3540,17186.0,47,2,144.0,1,Clientes nuevos
3541,17187.0,227,1,203.95,0,Clientes dormidos
3542,17188.0,11,7,2474.23,1,Clientes nuevos
3543,17189.0,106,2,384.4,1,Clientes nuevos
3544,17190.0,59,2,444.74,1,Clientes nuevos
3545,17191.0,28,7,2095.13,1,Clientes nuevos
3546,17193.0,36,7,1699.3000000000002,1,Clientes nuevos
3547,17194.0,274,2,262.62,0,Clientes dormidos
3548,17197.0,30,1,1013.01,1,Clientes nuevos
3549,17198.0,24,3,692.22,1,Clientes nuevos
3550,17201.0,54,1,342.63,1,Clientes nuevos
3551,17203.0,36,6,3563.85,1,Clientes nuevos
3552,17204.0,175,4,1564.56,0,Clientes dormidos
3553,17205.0,54,1,384.08,1,Clientes nuevos
3554,17206.0,53,1,204.24,1,Clientes nuevos
3555,17211.0,27,8,2317.2200000000003,1,Clientes nuevos
3556,17212.0,253,1,226.85,0,Clientes dormidos
3557,17213.0,40,7,2781.23,1,Clientes nuevos
3558,17214.0,60,6,1069.12,1,Clientes nuevos
3559,17217.0,234,1,113.5,0,Clientes dormidos
3560,17218.0,4,10,1960.72,1,Clientes nuevos
3561,17219.0,32,1,114.23,1,Clientes nuevos
3562,17220.0,24,14,3198.25,2,Clientes VIP
3563,17221.0,7,2,335.13,1,Clientes nuevos
3564,17222.0,65,1,354.15,1,Clientes nuevos
3565,17223.0,310,2,426.79,0,Clientes dormidos
3566,17226.0,309,1,393.49,0,Clientes dormidos
3567,17227.0,19,6,939.32,1,Clientes nuevos
3568,17228.0,16,8,1906.09,1,Clientes nuevos
3569,17229.0,96,2,318.76,1,Clientes nuevos
3570,17230.0,264,8,3638.41,0,Clientes dormidos
3571,17231.0,12,10,3174.32,2,Clientes VIP
3572,17232.0,3,2,421.52,1,Clientes nuevos
3573,17233.0,35,1,190.88,1,Clientes nuevos
3574,17234.0,183,1,149.89,0,Clientes dormidos
3575,17235.0,25,2,550.06,1,Clientes nuevos
3576,17236.0,13,6,916.13,1,Clientes nuevos
3577,17237.0,11,2,314.69,1,Clientes nuevos
3578,17238.0,3,17,3744.65,2,Clientes VIP
3579,17239.0,313,1,382.5,0,Clientes dormidos
3580,17242.0,108,2,1135.04,1,Clientes nuevos
3581,17243.0,1,26,8676.85,2,Clientes VIP
3582,17244.0,53,1,954.9,1,Clientes nuevos
3583,17245.0,205,1,171.45,0,Clientes dormidos
3584,17247.0,15,1,282.19,1,Clientes nuevos
3585,17248.0,120,1,318.65,1,Clientes nuevos
3586,17250.0,4,2,384.52,1,Clientes nuevos
3587,17251.0,363,1,283.28000000000003,0,Clientes dormidos
3588,17252.0,117,2,353.86,1,Clientes nuevos
3589,17253.0,18,1,178.26,1,Clientes nuevos
3590,17254.0,5,2,272.44,1,Clientes nuevos
3591,17255.0,41,2,298.41,1,Clientes nuevos
3592,17256.0,107,2,240.0,1,Clientes nuevos
3593,17259.0,148,2,603.37,0,Clientes dormidos
3594,17262.0,52,5,1253.36,1,Clientes nuevos
3595,17263.0,208,1,63.440000000000005,0,Clientes dormidos
3596,17265.0,139,2,562.9,1,Clientes nuevos
3597,17266.0,2,3,310.64,1,Clientes nuevos
3598,17267.0,127,2,317.62,1,Clientes nuevos
3599,17268.0,108,4,763.64,1,Clientes nuevos
3600,17272.0,42,4,2148.63,1,Clientes nuevos
3601,17274.0,35,1,111.98,1,Clientes nuevos
3602,17277.0,228,2,1065.35,0,Clientes dormidos
3603,17278.0,241,1,246.04,0,Clientes dormidos
3604,17279.0,58,1,187.83,1,Clientes nuevos
3605,17282.0,130,3,1703.41,1,Clientes nuevos
3606,17284.0,60,6,1652.58,1,Clientes nuevos
3607,17286.0,22,1,153.92,1,Clientes nuevos
3608,17287.0,26,7,1064.11,1,Clientes nuevos
3609,17288.0,9,7,1419.73,1,Clientes nuevos
3610,17289.0,32,3,944.41,1,Clientes nuevos
3611,17290.0,4,2,525.24,1,Clientes nuevos
3612,17291.0,308,1,550.8000000000001,0,Clientes dormidos
3613,17293.0,8,9,1875.11,1,Clientes nuevos
3614,17295.0,29,3,556.95,1,Clientes nuevos
3615,17297.0,17,1,131.78,1,Clientes nuevos
3616,17298.0,101,2,498.42,1,Clientes nuevos
3617,17299.0,12,4,669.11,1,Clientes nuevos
3618,17301.0,21,1,197.63,1,Clientes nuevos
3619,17302.0,15,5,1135.63,1,Clientes nuevos
3620,17303.0,361,1,250.04,0,Clientes dormidos
3621,17306.0,11,19,8631.31,2,Clientes VIP
3622,17309.0,95,1,82.75,1,Clientes nuevos
3623,17311.0,78,2,1384.85,1,Clientes nuevos
3624,17312.0,139,3,644.3,1,Clientes nuevos
3625,17313.0,31,1,2328.84,1,Clientes nuevos
3626,17314.0,25,8,2527.92,1,Clientes nuevos
3628,17317.0,46,3,2600.34,1,Clientes nuevos
3629,17320.0,100,3,1200.62,1,Clientes nuevos
3630,17321.0,8,2,700.86,1,Clientes nuevos
3631,17323.0,15,7,921.07,1,Clientes nuevos
3632,17324.0,18,4,990.23,1,Clientes nuevos
3633,17325.0,280,1,96.8,0,Clientes dormidos
3634,17329.0,14,2,523.11,1,Clientes nuevos
3635,17330.0,23,2,363.9,1,Clientes nuevos
3636,17331.0,124,1,175.2,1,Clientes nuevos
3637,17333.0,86,1,494.25,1,Clientes nuevos
3638,17334.0,302,2,307.02,0,Clientes dormidos
3639,17337.0,151,4,2027.87,1,Clientes nuevos
3640,17338.0,17,8,6643.93,2,Clientes VIP
3641,17339.0,94,2,243.36,1,Clientes nuevos
3642,17340.0,30,11,12353.29,2,Clientes VIP
3643,17341.0,157,3,781.36,0,Clientes dormidos
3644,17343.0,355,1,193.64,0,Clientes dormidos
3645,17344.0,46,1,160.57,1,Clientes nuevos
3646,17345.0,15,4,537.74,1,Clientes nuevos
3647,17346.0,4,15,2676.56,2,Clientes VIP
3648,17347.0,86,1,228.96,1,Clientes nuevos
3649,17348.0,15,5,1159.52,1,Clientes nuevos
3650,17349.0,179,1,110.75,0,Clientes dormidos
3651,17350.0,8,4,1286.07,1,Clientes nuevos
3652,17351.0,36,3,587.15,1,Clientes nuevos
3653,17353.0,129,2,1740.0,1,Clientes nuevos
3654,17354.0,51,1,1393.06,1,Clientes nuevos
3655,17356.0,312,1,178.22,0,Clientes dormidos
3656,17357.0,24,2,388.14,1,Clientes nuevos
3657,17358.0,303,2,365.85,0,Clientes dormidos
3658,17359.0,11,1,127.86,1,Clientes nuevos
3659,17360.0,17,3,585.79,1,Clientes nuevos
3660,17361.0,49,3,488.2,1,Clientes nuevos
3661,17362.0,239,2,312.23,0,Clientes dormidos
3662,17364.0,1,11,4481.18,2,Clientes VIP
3663,17365.0,13,8,4801.56,2,Clientes VIP
3664,17367.0,238,1,168.4,0,Clientes dormidos
3665,17368.0,23,8,1912.67,1,Clientes nuevos
3666,17370.0,73,4,446.18,1,Clientes nuevos
3667,17371.0,17,3,423.89,1,Clientes nuevos
3668,17372.0,41,8,1342.68,1,Clientes nuevos
3669,17373.0,40,4,646.92,1,Clientes nuevos
3670,17374.0,219,2,495.77,0,Clientes dormidos
3671,17375.0,199,3,400.1,0,Clientes dormidos
3672,17376.0,71,2,203.2,1,Clientes nuevos
3673,17377.0,24,20,4100.92,2,Clientes VIP
3674,17379.0,11,1,404.66,1,Clientes nuevos
3676,17382.0,65,1,65.4,1,Clientes nuevos
3677,17383.0,4,1,199.29,1,Clientes nuevos
3678,17384.0,19,2,336.4,1,Clientes nuevos
3679,17385.0,15,1,261.11,1,Clientes nuevos
3680,17386.0,8,6,2686.42,1,Clientes nuevos
3681,17387.0,20,2,784.11,1,Clientes nuevos
3682,17388.0,78,4,1259.56,1,Clientes nuevos
3684,17391.0,164,2,508.8,0,Clientes dormidos
3685,17392.0,307,2,457.91,0,Clientes dormidos
3686,17394.0,219,1,203.87,0,Clientes dormidos
3687,17396.0,39,8,7330.8,2,Clientes VIP
3688,17397.0,22,2,696.41,1,Clientes nuevos
3689,17398.0,115,3,653.38,1,Clientes nuevos
3690,17400.0,126,5,2129.96,1,Clientes nuevos
3691,17402.0,5,13,2633.85,2,Clientes VIP
3692,17403.0,36,1,281.62,1,Clientes nuevos
3694,17405.0,1,3,1031.41,1,Clientes nuevos
3695,17406.0,333,3,2200.42,0,Clientes dormidos
3697,17409.0,185,2,771.85,0,Clientes dormidos
3698,17410.0,16,5,1214.72,1,Clientes nuevos
3699,17411.0,12,3,778.94,1,Clientes nuevos
3700,17412.0,3,7,1258.06,1,Clientes nuevos
3701,17414.0,44,2,778.0,1,Clientes nuevos
3702,17415.0,80,1,507.84,1,Clientes nuevos
3703,17416.0,30,7,6893.42,2,Clientes VIP
3704,17418.0,42,2,463.46,1,Clientes nuevos
3705,17419.0,11,12,4226.57,2,Clientes VIP
3706,17420.0,50,3,598.83,1,Clientes nuevos
3707,17422.0,16,6,1979.37,1,Clientes nuevos
3708,17423.0,46,2,698.41,1,Clientes nuevos
3709,17425.0,19,2,759.17,1,Clientes nuevos
3710,17426.0,8,6,5037.26,2,Clientes VIP
3711,17427.0,72,1,100.8,1,Clientes nuevos
3713,17429.0,128,3,524.9200000000001,1,Clientes nuevos
3714,17430.0,33,2,265.76,1,Clientes nuevos
3715,17431.0,313,1,403.3,0,Clientes dormidos
3716,17432.0,18,2,365.76,1,Clientes nuevos
3717,17433.0,88,1,303.15999999999997,1,Clientes nuevos
3718,17434.0,2,7,2373.82,1,Clientes nuevos
3719,17436.0,2,2,216.3,1,Clientes nuevos
3720,17438.0,254,1,388.4500000000001,0,Clientes dormidos
3721,17440.0,157,3,186.42,0,Clientes dormidos
3722,17442.0,37,6,2248.56,1,Clientes nuevos
3723,17443.0,220,1,534.24,0,Clientes dormidos
3724,17444.0,148,3,2940.04,1,Clientes nuevos
3725,17446.0,177,2,120.9,0,Clientes dormidos
3726,17447.0,40,2,541.53,1,Clientes nuevos
3727,17449.0,2,7,2520.86,1,Clientes nuevos
3729,17451.0,1,7,1721.4,1,Clientes nuevos
3730,17453.0,18,2,486.72,1,Clientes nuevos
3731,17454.0,192,4,517.53,0,Clientes dormidos
3732,17455.0,204,1,131.7,0,Clientes dormidos
3733,17456.0,365,1,249.86,0,Clientes dormidos
3734,17457.0,127,5,1737.7,1,Clientes nuevos
3735,17458.0,15,1,316.5,1,Clientes nuevos
3736,17459.0,43,2,657.3,1,Clientes nuevos
3737,17460.0,94,6,622.4300000000001,1,Clientes nuevos
3738,17461.0,23,3,757.46,1,Clientes nuevos
3739,17462.0,60,2,675.69,1,Clientes nuevos
3740,17463.0,16,5,1896.41,1,Clientes nuevos
3741,17464.0,158,1,289.96000000000004,0,Clientes dormidos
3742,17466.0,10,2,763.28,1,Clientes nuevos
3743,17468.0,10,2,137.0,1,Clientes nuevos
3744,17469.0,16,5,1870.97,1,Clientes nuevos
3745,17470.0,45,5,1125.07,1,Clientes nuevos
3746,17472.0,191,3,710.29,0,Clientes dormidos
3747,17475.0,79,1,194.37,1,Clientes nuevos
3748,17480.0,78,1,511.82,1,Clientes nuevos
3749,17481.0,4,4,1255.59,1,Clientes nuevos
3750,17483.0,65,3,414.04,1,Clientes nuevos
3751,17486.0,261,1,396.87,0,Clientes dormidos
3752,17489.0,59,2,376.64,1,Clientes nuevos
3753,17490.0,1,7,2092.32,1,Clientes nuevos
3754,17491.0,1,10,3558.87,2,Clientes VIP
3755,17492.0,248,1,374.57,0,Clientes dormidos
3756,17495.0,8,2,497.56,1,Clientes nuevos
3757,17496.0,359,1,271.05,0,Clientes dormidos
3758,17498.0,76,1,272.22,1,Clientes nuevos
3759,17499.0,290,1,622.88,0,Clientes dormidos
3760,17500.0,17,3,1138.0,1,Clientes nuevos
3761,17501.0,221,2,288.6,0,Clientes dormidos
3762,17502.0,9,4,689.1,1,Clientes nuevos
3763,17503.0,3,2,558.96,1,Clientes nuevos
3764,17504.0,206,9,2997.0299999999997,2,Clientes VIP
3765,17505.0,162,2,1145.84,0,Clientes dormidos
3766,17506.0,76,1,302.2,1,Clientes nuevos
3767,17507.0,262,2,605.58,0,Clientes dormidos
3768,17508.0,281,1,387.31,0,Clientes dormidos
3769,17509.0,58,8,6115.14,2,Clientes VIP
3770,17510.0,25,1,308.48,1,Clientes nuevos
3772,17512.0,29,10,2924.99,2,Clientes VIP
3773,17513.0,72,1,513.2,1,Clientes nuevos
3774,17514.0,128,1,208.65,1,Clientes nuevos
3775,17515.0,31,4,639.02,1,Clientes nuevos
3776,17516.0,15,5,768.08,1,Clientes nuevos
3777,17517.0,309,1,153.94,0,Clientes dormidos
3778,17519.0,17,6,1844.02,1,Clientes nuevos
3779,17520.0,54,1,546.81,1,Clientes nuevos
3780,17521.0,30,3,723.2099999999999,1,Clientes nuevos
3781,17522.0,2,5,1070.71,1,Clientes nuevos
3782,17523.0,11,4,652.74,1,Clientes nuevos
3783,17524.0,361,1,145.0,0,Clientes dormidos
3784,17525.0,360,1,422.7000000000001,0,Clientes dormidos
3785,17526.0,5,4,1195.9,1,Clientes nuevos
